random-mating,leakage,fertility
0.000274658203125,0.23529052734375,0.25074462890625
0.465362548828125,0.23529052734375,0.25074462890625
0.000274658203125,0.08245849609375,0.25074462890625
0.000274658203125,0.23529052734375,0.16285400390625
0.000274658203125,0.08245849609375,0.16285400390625
0.465362548828125,0.23529052734375,0.16285400390625
0.465362548828125,0.08245849609375,0.25074462890625
0.465362548828125,0.08245849609375,0.16285400390625
0.375274658203125,0.48529052734375,0.10074462890625
0.090362548828125,0.48529052734375,0.10074462890625
0.375274658203125,0.33245849609375,0.10074462890625
0.375274658203125,0.48529052734375,0.01285400390625
0.375274658203125,0.33245849609375,0.01285400390625
0.090362548828125,0.48529052734375,0.01285400390625
0.090362548828125,0.33245849609375,0.10074462890625
0.090362548828125,0.33245849609375,0.01285400390625
0.562774658203125,0.11029052734375,0.17574462890625
0.652862548828125,0.11029052734375,0.17574462890625
0.562774658203125,0.45745849609375,0.17574462890625
0.562774658203125,0.11029052734375,0.08785400390624999
0.562774658203125,0.45745849609375,0.08785400390624999
0.652862548828125,0.11029052734375,0.08785400390624999
0.652862548828125,0.45745849609375,0.17574462890625
0.652862548828125,0.45745849609375,0.08785400390624999
0.187774658203125,0.36029052734375,0.02574462890625
0.277862548828125,0.36029052734375,0.02574462890625
0.187774658203125,0.20745849609375,0.02574462890625
0.187774658203125,0.36029052734375,0.23785400390625
0.187774658203125,0.20745849609375,0.23785400390625
0.277862548828125,0.36029052734375,0.23785400390625
0.277862548828125,0.20745849609375,0.02574462890625
0.277862548828125,0.20745849609375,0.23785400390625
0.281524658203125,0.04779052734375,0.13824462890625
0.371612548828125,0.04779052734375,0.13824462890625
0.281524658203125,0.14495849609375,0.13824462890625
0.281524658203125,0.04779052734375,0.20035400390625
0.281524658203125,0.14495849609375,0.20035400390625
0.371612548828125,0.04779052734375,0.20035400390625
0.371612548828125,0.14495849609375,0.13824462890625
0.371612548828125,0.14495849609375,0.20035400390625
0.656524658203125,0.29779052734375,0.28824462890624997
0.746612548828125,0.29779052734375,0.28824462890624997
0.656524658203125,0.39495849609375,0.28824462890624997
0.656524658203125,0.29779052734375,0.05035400390625
0.656524658203125,0.39495849609375,0.05035400390625
0.746612548828125,0.29779052734375,0.05035400390625
0.746612548828125,0.39495849609375,0.28824462890624997
0.746612548828125,0.39495849609375,0.05035400390625
0.469024658203125,0.17279052734375,0.06324462890625
0.184112548828125,0.17279052734375,0.06324462890625
0.469024658203125,0.26995849609375,0.06324462890625
0.469024658203125,0.17279052734375,0.12535400390624998
0.469024658203125,0.26995849609375,0.12535400390624998
0.184112548828125,0.17279052734375,0.12535400390624998
0.184112548828125,0.26995849609375,0.06324462890625
0.184112548828125,0.26995849609375,0.12535400390624998
0.094024658203125,0.42279052734375,0.21324462890624998
0.559112548828125,0.42279052734375,0.21324462890624998
0.094024658203125,0.01995849609375,0.21324462890624998
0.094024658203125,0.42279052734375,0.27535400390625
0.094024658203125,0.01995849609375,0.27535400390625
0.559112548828125,0.42279052734375,0.27535400390625
0.559112548828125,0.01995849609375,0.21324462890624998
0.559112548828125,0.01995849609375,0.27535400390625
0.140899658203125,0.07904052734375,0.04449462890625
0.699737548828125,0.07904052734375,0.04449462890625
0.140899658203125,0.36370849609375,0.04449462890625
0.140899658203125,0.07904052734375,0.25660400390625
0.140899658203125,0.36370849609375,0.25660400390625
0.699737548828125,0.07904052734375,0.25660400390625
0.699737548828125,0.36370849609375,0.04449462890625
0.699737548828125,0.36370849609375,0.25660400390625
0.515899658203125,0.32904052734375,0.19449462890625
0.324737548828125,0.32904052734375,0.19449462890625
0.515899658203125,0.11370849609375,0.19449462890625
0.515899658203125,0.32904052734375,0.10660400390625
0.515899658203125,0.11370849609375,0.10660400390625
0.324737548828125,0.32904052734375,0.10660400390625
0.324737548828125,0.11370849609375,0.19449462890625
0.324737548828125,0.11370849609375,0.10660400390625
0.703399658203125,0.20404052734375,0.11949462890625
0.512237548828125,0.20404052734375,0.11949462890625
0.703399658203125,0.23870849609375,0.11949462890625
0.703399658203125,0.20404052734375,0.03160400390625
0.703399658203125,0.23870849609375,0.03160400390625
0.512237548828125,0.20404052734375,0.03160400390625
0.512237548828125,0.23870849609375,0.11949462890625
0.512237548828125,0.23870849609375,0.03160400390625
0.328399658203125,0.45404052734375,0.26949462890625
0.137237548828125,0.45404052734375,0.26949462890625
0.328399658203125,0.48870849609375,0.26949462890625
0.328399658203125,0.45404052734375,0.18160400390625
0.328399658203125,0.48870849609375,0.18160400390625
0.137237548828125,0.45404052734375,0.18160400390625
0.137237548828125,0.48870849609375,0.26949462890625
0.137237548828125,0.48870849609375,0.18160400390625
0.234649658203125,0.14154052734375,0.15699462890625
0.043487548828125,0.14154052734375,0.15699462890625
0.234649658203125,0.42620849609375,0.15699462890625
0.234649658203125,0.14154052734375,0.29410400390624997
0.234649658203125,0.42620849609375,0.29410400390624997
0.043487548828125,0.14154052734375,0.29410400390624997
0.043487548828125,0.42620849609375,0.15699462890625
0.043487548828125,0.42620849609375,0.29410400390624997
0.609649658203125,0.39154052734375,0.00699462890625
0.418487548828125,0.39154052734375,0.00699462890625
0.609649658203125,0.17620849609375,0.00699462890625
0.609649658203125,0.39154052734375,0.14410400390625
0.609649658203125,0.17620849609375,0.14410400390625
0.418487548828125,0.39154052734375,0.14410400390625
0.418487548828125,0.17620849609375,0.00699462890625
